XY travel [mm]: (0.0, 0.0) -> (0.1, 0.1)
Z travel [mm]: (0) -> (0.6)
XY travel [step]: (0, 0) -> (31, 31)
Z travel [step]: (0) -> (378)
(32 x 32 x 379)
11687,10090,9220,10528,12570,10225,12742,12125,10511,12234,13022,12348,10037,12286,10126,12789,10250,10503,9773,10017,10087,10475,9515,9818,9476,9354,9508,9623,9430,9977,10037,9768
10148,12541,10139,10307,10882,10502,12369,12865,10050,13096,12860,13565,9949,10499,9624,9965,9825,10081,10599,10249,9514,9723,9077,9885,9662,9475,10436,10296,9702,10587,11955,13391
12382,11125,10339,10110,10432,10431,10330,11258,10547,11965,11931,12482,12738,12335,12744,12866,9389,9776,9878,13606,10511,10595,10827,9700,8829,8960,9714,9826,9309,10191,9888,10490
10900,10344,11091,10420,11184,11109,11186,10166,12021,12620,11868,12749,12471,9482,12793,9810,9489,9885,10305,10663,10290,11164,8951,9475,9701,10036,9953,10255,9321,9723,12051,10669
9930,10330,10471,10423,10340,11254,11111,10469,10037,11964,11883,12133,12730,12421,12829,12857,10384,9223,9877,10295,15383,10182,12369,10702,10897,8969,9650,9786,9891,10427,10704,9271
10971,10418,10146,11109,10600,10429,11183,11927,11901,12452,12750,12828,12334,10510,9092,9331,9572,13878,9855,10172,10558,10786,10961,11075,9688,9802,10000,10344,9269,10084,12135,12173
10386,11283,10783,10596,10294,10607,10337,11080,10792,11937,11927,12053,12666,12586,13109,12981,8992,9950,9682,9923,9919,10055,10419,10980,10826,11248,9598,11476,10423,9966,9930,8870
10054,10512,10472,10942,10847,11803,11207,11845,12058,12492,11987,12775,12926,12777,9730,10012,10184,9964,9903,9920,10973,10907,11257,11283,11531,10267,11928,9646,9182,9052,11284,12044
10345,9328,10632,10003,10033,10224,10713,10392,10990,11924,12615,11958,10131,12266,12825,13413,9725,10513,10339,10518,9922,9737,10621,11167,11163,12490,11560,11842,11974,9924,8864,9702
9820,9884,10717,10653,10523,11027,11093,12216,12052,11973,12351,13768,15444,13685,10595,10505,10514,10375,10822,10737,14779,11290,15284,11602,11697,10463,12243,9727,9656,11229,10378,11190
11352,9955,10510,10391,10421,10689,10832,11362,11805,11596,11769,11872,13471,12547,14505,13306,13029,15362,11071,13775,11330,11669,11403,11647,11643,12297,12248,11364,8944,11214,11474,10443
10149,9957,10337,10779,10384,11246,11217,11771,11833,11968,12434,12651,13394,13520,13661,13515,14209,11319,14425,11586,15505,11887,12018,12131,12830,11567,11414,11123,10508,10330,9515,10589
10157,10353,10748,10260,9843,10373,10778,10363,11635,12439,12618,12677,12709,12857,14657,13190,13300,13493,15405,13741,14166,9553,10050,14322,9754,12484,12377,12627,9514,11376,11027,10642
10374,10179,10607,10828,10266,11714,10401,12372,10341,13645,12133,12653,13067,13630,13684,13720,14128,13922,9659,9953,14782,14742,14725,12490,12020,11486,11453,11235,10599,9567,9360,10254
10993,10195,9886,10598,10210,10985,10167,10334,10993,10329,12741,13108,13469,12892,13436,13517,15395,14854,13634,15335,14607,14630,14743,14939,9852,9858,12008,11681,11477,11178,10665,11248
11612,10557,11082,10005,10560,11034,10092,10339,12430,12667,13083,12974,13230,13842,14855,13389,14251,14602,15485,15260,12967,15511,15229,12984,12216,11363,11671,11159,11326,10589,8871,9648
11362,10150,11520,9874,10509,10677,10178,10789,10471,11471,14304,13206,14721,15029,14596,15217,15141,14494,14666,14332,15337,15516,15214,12529,12665,14920,15395,12538,9775,11670,11351,11504
