XY travel [mm]: (0.0, 0.0) -> (0.1, 0.1)
Z travel [mm]: (0) -> (0.5)
XY travel [step]: (0, 0) -> (31, 31)
Z travel [step]: (0) -> (315)
(32 x 32 x 316)
3,85,82,85,85,86,84,85,83,81,83,83,81,84,84,85,83,81,81,82,80,83,86,85,80,79,84,82,82,82,87,86
83,83,85,86,84,80,84,84,84,83,87,82,84,82,92,80,85,81,88,87,86,83,87,86,82,84,88,89,87,85,87,83
80,84,82,83,83,83,86,86,79,82,82,84,81,82,84,85,79,83,83,82,82,81,80,88,79,82,83,83,78,85,81,85
81,81,84,81,85,85,85,83,84,85,87,83,88,79,86,82,82,82,89,82,84,82,87,88,87,83,84,84,86,85,85,81
79,81,81,84,82,84,83,83,82,83,86,85,80,83,83,83,80,85,79,83,80,82,82,82,80,84,80,84,84,79,88,85
83,82,89,84,81,80,85,82,82,78,85,83,82,82,87,85,85,82,88,87,85,84,85,90,83,83,85,85,87,81,83,83
83,82,83,83,82,80,84,82,83,84,84,84,80,81,80,88,83,82,81,84,77,81,83,83,82,84,81,83,84,84,86,84
85,89,89,82,85,82,89,83,87,78,87,82,83,81,88,80,85,82,85,86,85,87,87,83,85,86,84,83,88,83,82,79
81,84,87,85,81,85,86,80,80,80,83,85,81,85,83,82,81,84,85,88,77,86,82,80,80,82,81,83,80,83,82,82
79,85,83,79,85,84,84,85,85,83,84,83,81,81,88,81,81,85,83,81,86,81,87,86,83,82,86,84,84,86,87,82
244,241,248,248,242,243,242,242,246,240,241,242,244,240,246,248,244,245,247,247,246,243,245,243,250,241,243,242,245,241,246,247
82,84,84,83,85,83,84,84,84,82,84,84,85,83,85,83,85,81,84,89,84,84,85,84,86,82,82,82,82,84,82,242
242,239,249,247,249,247,246,243,248,245,247,244,249,243,246,243,245,243,244,242,243,244,248,241,244,247,241,243,244,243,246,246
80,79,82,87,82,85,85,87,84,86,84,84,83,82,85,82,83,84,82,82,87,87,88,85,84,82,84,82,85,84,83,248
242,245,240,245,245,245,247,243,244,247,244,244,250,247,246,243,251,243,249,242,250,243,245,246,244,241,244,242,248,243,243,246
82,82,80,82,86,83,87,82,86,83,88,84,86,82,86,85,86,81,84,86,87,86,86,84,87,85,80,83,85,81,84,249
249,241,247,248,249,246,247,249,244,241,249,245,247,246,247,245,248,242,248,238,247,244,243,247,246,243,242,242,245,242,243,244
83,80,83,83,82,82,82,88,81,82,82,82,84,84,83,81,85,84,83,83,85,88,84,83,85,87,83,86,82,80,84,249
244,241,245,245,245,244,245,239,249,241,243,238,250,242,246,242,245,245,248,244,243,243,247,243,245,241,244,246,247,240,238,244
327,328,328,329,329,328,327,328,325,332,82,85,83,82,81,82,82,81,83,84,81,84,80,82,79,84,85,82,82,82,81,242
488,487,488,494,492,493,490,491,492,489,489,490,492,493,487,494,491,492,488,487,488,489,486,492,484,491,487,493,486,488,488,492
326,327,324,329,326,328,326,327,324,329,327,330,329,325,328,326,327,330,327,327,327,328,325,330,321,324,325,324,323,328,329,488
491,489,490,488,490,490,491,492,492,492,490,490,490,491,488,492,492,492,488,494,486,492,489,488,486,489,490,491,487,492,487,488
323,327,326,328,325,328,324,328,322,325,330,327,326,327,325,325,324,330,326,329,328,332,323,325,323,327,325,329,325,325,320,488
489,488,486,490,491,491,492,484,488,490,488,493,491,489,485,488,486,491,485,489,486,491,483,492,487,493,488,487,485,490,485,489
321,326,325,323,326,324,328,327,326,329,328,327,322,324,328,329,324,327,327,325,320,328,326,327,323,324,323,325,324,327,327,489
488,486,487,489,486,492,488,486,488,493,486,491,488,492,486,491,487,488,488,491,488,487,484,489,486,490,487,489,488,485,486,487
320,321,325,327,320,328,321,324,322,325,323,327,326,321,327,323,319,324,324,320,320,326,325,325,325,321,323,321,317,322,326,489
489,487,487,487,487,488,482,488,485,489,483,489,490,488,482,489,488,489,485,485,479,486,481,485,481,491,483,484,486,480,485,485
569,565,572,570,573,569,571,571,568,568,568,571,573,571,568,325,325,325,324,323,319,327,325,323,320,323,328,326,323,322,323,487
734,732,730,729,736,730,734,729,736,732,733,731,734,730,735,733,734,730,735,729,733,728,737,728,731,729,731,730,732,732,732,729
570,568,570,573,573,569,571,571,570,567,566,573,573,565,572,571,571,567,573,571,570,566,569,565,569,566,573,570,567,567,568,731
