XY travel [mm]: (0.0, 0.0) -> (0.1, 0.1)
Z travel [mm]: (0) -> (0.7)
XY travel [step]: (0, 0) -> (31, 31)
Z travel [step]: (0) -> (441)
(32 x 32 x 442)
10053,11666,10055,11666,10054,11666,10052,11666,10053,11666,10054,11665,10052,11665,10052,11667,10053,11668,10054,11667,10057,11663,10055,11664,10052,11665,10051,11666,10054,11667,10055,11664
11665,10053,11664,10054,11665,10052,11666,10054,11666,10052,11664,10054,11667,10054,11669,10055,11666,10053,11667,10054,11668,10055,11665,10052,11665,10053,11667,10052,11662,10052,11666,10053
10050,11665,10056,11666,10053,11665,10054,11667,10052,11666,10052,11666,10052,11667,10054,11667,10053,11665,10052,11666,10052,11668,10056,11664,10054,11666,10054,11666,10054,11668,10055,11668
11667,10053,11664,10052,11667,10055,11667,10050,11667,10053,11665,10053,11667,10053,11668,10053,11667,10056,11669,10053,11666,10055,11667,10054,11668,10052,11664,10055,11665,10054,11667,10052
10051,11665,10054,11670,10052,11666,10053,11666,10053,11666,10052,11663,10056,11666,10050,11668,10052,11665,10054,11665,10051,11666,10052,11663,10052,11667,10053,11664,10051,11667,10052,11667
11666,10053,11667,10052,11667,10050,11666,10051,11668,10052,11667,10051,11667,10050,11667,10054,11668,10054,11665,10051,11663,10052,11667,10055,11665,10057,11666,10054,11665,10054,11667,10052
10051,11667,10052,11668,10052,11664,10052,11667,10052,11667,10050,11666,10050,11668,10052,11664,10052,11667,10052,11664,10051,11667,10052,11667,10050,11668,10052,11666,10054,11666,10052,11667
11665,10052,11667,10051,11666,10050,11665,10052,11669,10050,11663,10051,11666,10052,11667,10052,11668,10050,11666,10052,11667,10050,11664,10055,11667,10050,11668,10053,11669,10055,11666,10052
10051,11667,10047,11667,10054,11666,10053,11668,10055,11667,10052,11667,10050,11666,10051,11666,10050,11665,10052,11666,10054,11668,10053,11667,10054,11665,10052,11665,10053,11667,10051,11666
11705,10089,11704,10086,11705,10053,11666,10051,11666,10052,11666,10050,11668,10052,11666,10048,11669,10052,11667,10052,11667,10051,11667,10052,11669,10050,11667,10050,11665,10052,11666,10049
10088,11708,10083,11709,10087,11707,10086,11704,10089,11704,10087,11710,10085,11705,10089,11705,10087,11708,10086,11706,10088,11708,10086,11706,10087,11708,10086,11709,10089,11704,10087,11704
11706,10086,11704,10089,11710,10090,11708,10088,11706,10088,11707,10089,11707,10090,11705,10089,11707,10089,11706,10083,11704,10085,11708,10087,11708,10088,11706,10090,11708,10086,11708,10089
10087,11707,10089,11710,10087,11706,10085,11708,10090,11707,10087,11709,10088,11709,10088,11705,10086,11706,10090,11709,10087,11709,10087,11709,10090,11709,10090,11709,10086,11710,10089,11709
11711,10088,11706,10088,11707,10087,11709,10086,11709,10089,11706,10088,11709,10090,11708,10087,11710,10087,11708,10090,11709,10086,11709,10089,11709,10088,11707,10091,11709,10086,11711,10090
10087,11707,10089,11708,10087,11709,10089,11711,10088,11708,10085,11708,10088,11709,10085,11711,10085,11706,10088,11709,10087,11708,10088,11709,10086,11705,10088,11707,10088,11709,10090,11709
11705,10084,11708,10089,11711,10086,11708,10087,11707,10085,11711,10088,11708,10084,11708,10088,11707,10088,11707,10088,11710,10088,11706,10088,11708,10085,11709,10087,11709,10090,11707,10088
10088,11713,10087,11710,10089,11708,10087,11707,10086,11709,10086,11708,10085,11704,10088,11708,10087,11708,10086,11712,10085,11709,10086,11709,10087,11707,10087,11705,10083,11706,10091,11709
11705,10088,11709,10085,11710,10086,11707,10087,11711,10087,11710,10085,11709,10084,11709,10084,11709,10086,11710,10087,11708,10086,11707,10083,11708,10087,11705,10085,11707,10085,11707,10086
10085,11709,10086,11709,10086,11708,10086,11708,10084,11708,10086,11706,10086,11710,10087,11710,10087,11709,10087,11710,10087,11709,10084,11708,10086,11709,10086,11707,10088,11710,10087,11707
11664,10054,11668,10053,11664,10051,11665,10053,11667,10054,11707,10086,11708,10086,11707,10084,11708,10087,11709,10085,11710,10087,11709,10085,11709,10086,11708,10088,11709,10085,11710,10085
10050,11667,10051,11666,10053,11666,10053,11664,10052,11665,10052,11663,10055,11663,10053,11666,10054,11667,10057,11667,10053,11667,10054,11664,10057,11665,10053,11668,10053,11665,10055,11664
11666,10053,11665,10055,11666,10054,11667,10054,11665,10054,11664,10054,11665,10052,11667,10054,11665,10055,11663,10055,11666,10053,11665,10055,11665,10053,11668,10055,11666,10057,11666,10055
10054,11667,10053,11665,10054,11664,10054,11665,10055,11665,10053,11667,10053,11667,10056,11667,10053,11665,10055,11665,10054,11664,10052,11666,10057,11669,10053,11666,10053,11665,10053,11666
11667,10053,11664,10053,11664,10054,11666,10057,11667,10054,11669,10053,11664,10056,11669,10053,11663,10052,11668,10053,11664,10054,11667,10053,11667,10056,11667,10054,11663,10054,11665,10055
10052,11667,10053,11663,10054,11666,10052,11668,10051,11667,10055,11665,10051,11667,10051,11667,10054,11666,10052,11665,10053,11667,10050,11663,10053,11665,10053,11667,10053,11666,10055,11664
11667,10054,11666,10052,11666,10056,11667,10050,11666,10053,11666,10053,11662,10054,11667,10053,11669,10052,11667,10053,11668,10053,11666,10052,11668,10053,11667,10053,11669,10053,11667,10051
